time;YQR060
21505042;9.9392
21505043;9.84964
21505045;8.97512
21505046;8.88556
21505049;8.22703
21505052;8.88556
21505053;9.22272
21505055;10.0077
21505057;10.0182
21505062;11.1562
21505065;7.44206
21505068;8.72751
21505070;7.85298
21505072;7.30509
21505073;7.16285
21505079;7.91093
21505081;7.27875
21505083;9.37023
21505084;8.0163
21505123;6.83095
21505126;7.95835
21505127;8.58
21505134;7.80557
21505135;7.32616
21505142;9.98662
21505143;8.43776
21505144;6.83622
21505145;7.81084
21505146;6.87836
21505148;7.57904
21505149;9.06468
21505150;8.56946
21505153;7.93201
21505157;7.08382
21505158;7.76342
21505160;9.05414
21505163;7.37358
21505165;7.08909
21505171;7.47367
21505173;9.12263
21505174;11.8779
21505177;8.58527
21505178;7.37884
21505182;7.71601
21505188;8.89082
21505191;8.07425
21505192;6.87836
21505200;8.05844
21505203;8.26391
21505204;6.77827
21505231;7.16811
21505238;11.7725
21505241;10.2079
21505245;8.67483
21505247;7.09436
21505248;8.66956
21505254;7.17338
21505265;7.55796
21505279;8.00049
21505290;7.17338
21505297;6.75192
21505314;6.81514
21505324;7.95308
21505327;7.8003
21505337;7.14177
21505342;6.84675
21505345;6.79407
21505347;7.21553
21505348;8.61161
21505350;6.73085
21505351;6.81514
21505354;6.74666
21505360;7.05748
21505363;6.74139
21505365;9.14897
21505367;10.8401
21505370;6.73085
21505374;6.74666
21505384;7.03641
21505385;6.91524
21505387;8.0321
21505391;6.75192
21505403;6.82568
21505405;7.32616
21505408;7.29982
21505409;7.01534
21505410;7.19972
21505418;6.73085
21505424;6.81514
21505439;7.16811
21505452;6.80461
21505465;11.6777
21505478;10.171
21505491;10.2026
21505504;11.0403
21505517;11.9253
21505530;11.3405
21505543;10.8137
21505556;10.8137
21505569;11.4406
21505582;11.1825
21505595;12.4838
21505608;11.9464
21505621;11.9622
21505634;12.0992
21505647;11.9042
21505660;12.705
21505673;12.4574
21505686;13.0369
21505699;13.0316
21505712;13.2634
21505725;13.8746
21505738;14.6227
21505751;15.0546
21505764;14.5436
21505777;14.4804
21505790;15.2127
21505803;15.2864
21505816;15.2864
21505829;15.2917
21505842;15.2864
21505855;15.2864
21505868;15.2917
21505881;15.2864
21505894;15.2917
21505907;15.2864
21505920;15.2812
21505933;15.2864
21505946;15.2917
21505959;15.2812
21505972;15.2917
21505985;15.2917
21505998;15.2864
21506011;15.2864
21506024;13.9799
21506037;10.4239
21506050;9.10155
21506063;12.3204
21506076;11.2299
21506089;11.035
21506102;13.2108
21506115;10.1657
21506128;12.6207
21506141;13.1475
21506154;13.7165
21506167;13.411
21506180;13.2476
21506193;14.1169
21506206;14.6121
21506219;15.2443
21506232;11.8516
21506245;12.4205
21506258;11.8937
21506271;11.2563
21506284;10.25
21506297;9.86545
21506310;11.3722
21506323;7.22607
21506336;6.73085
21506349;6.88363
21506362;6.73085
21506375;6.73085
21506388;6.73085
21506401;6.72558
21506414;6.73085
21506427;6.73085
21506440;7.21026
21506453;8.74858
21506466;11.0297
21506479;12.2256
21506492;10.9296
21506505;8.87502
21506518;8.43249
21506531;9.02253
21506544;7.70547
21506557;7.26294
21506570;7.01534
21506583;7.1207
21506596;7.12597
21506609;6.76773
21506622;6.97846
21506635;6.88363
21506648;6.91524
21506661;6.773
21506674;8.38507
21506687;9.44399
21506700;8.05844
21506713;8.78546
21506726;8.30078
21506739;8.07425
21506752;7.08382
21506765;7.50001
21506778;6.74666
21506791;6.86783
21506804;7.86879
21506817;6.83095
21506830;8.76966
21506843;8.31132
21506856;7.97942
21506869;8.22703
21506882;8.5958
21506895;7.57904
21506908;8.11113
21506921;7.96888
21506934;7.97942
21506947;8.05318
21506960;8.65375
21506973;8.1322
21506986;7.99523
21506999;7.98996
21507012;8.60107
21507025;7.79503
21507038;8.21122
21507051;8.02684
21507064;8.12693
21507077;8.37454
21507090;8.40615
21507103;8.34293
21507116;8.64322
21507129;7.64752
21507142;8.54839
21507155;8.12693
21507168;7.64225
21507181;8.0163
21507194;7.61065
21507207;8.97512
21507220;8.89609
21507233;8.56946
21507246;7.63172
21507259;8.50098
21507272;9.59677
21507285;9.40184
21507298;8.54839
21507311;8.13747
21507324;8.62741
21507337;7.82137
21507350;9.33862
21507363;9.02253
21507376;9.17004
21507389;8.8118
21507402;8.82761
21507415;9.30701
21507428;9.06468
21507441;8.97512
21507454;9.0436
21507467;9.5915
21507480;9.17004
21507493;7.93728
21507506;8.33239
21507519;8.11639
21507532;8.24283
21507545;7.34197
21507558;7.42099
21507571;8.25337
21507584;7.83191
21507597;7.56323
21507610;7.20499
21507623;7.86352
21507636;9.12263
21507649;8.60634
21507662;9.64945
21507675;8.35873
21507688;7.21026
21507701;7.28402
21507714;7.42626
21507727;7.67386
21507740;8.02684
21507753;7.51582
21507766;7.67386
21507779;7.39465
21507792;8.82761
21507805;8.49571
21507818;8.6959
21507831;7.80557
21507844;7.47894
21507857;8.31659
21507870;7.72655
21507883;8.30078
21507896;8.90136
21507909;9.33862
21507922;8.35347
21507935;6.73085
21507948;6.80988
21507961;6.73085
21507974;6.81514
21507987;7.37884
21508000;7.7845
21508013;6.79407
21508026;6.74666
21508039;6.82568
21508052;6.92578
21508065;8.09532
21508078;7.97942
21508091;7.93728
21508104;8.87502
21508117;8.60107
21508130;9.13316
21508143;8.39034
21508156;7.39992
21508169;8.44302
21508182;9.22272
21508195;8.01103
21508208;8.55366
21508221;8.21649
21508234;9.2596
21508247;9.18584
21508260;6.73085
21508273;6.73085
21508286;6.82568
21508299;6.93631
21508312;9.54935
21508325;9.11209
21508338;8.62741
21508351;9.4914
21508364;9.61784
21508377;9.04887
21508390;8.35873
21508403;9.30175
21508416;8.99619
21508429;8.39034
21508442;8.53259
21508455;7.98996
21508468;9.23853
21508481;10.3238
21508494;8.74331
21508507;6.83622
21508520;8.61161
21508533;9.13843
21508546;8.49044
21508559;7.45787
21508572;6.78353
21508585;7.27348
21508598;6.73085
21508611;6.91524
21508624;10.4186
21508637;11.4301
21508650;9.64945
21508663;8.03737
21508676;8.364
21508689;9.35443
21508702;9.55989
21508715;10.2131
21508728;8.66429
21508741;7.02587
21508754;8.2323
21508767;7.15231
21508780;8.58527
21508793;7.29982
21508806;8.02684
21508819;7.94254
21508832;7.19972
21508845;8.21649
21508858;6.98373
21508871;6.81514
21508884;7.04168
21508897;7.4684
21508910;8.32186
21508923;7.97942
21508936;8.11113
21508949;7.01007
21508962;8.03737
21508975;8.20069
21508988;7.46314
21509001;8.16381
21509014;8.87502
21509027;8.84868
21509040;7.23133
21509053;9.60203
21509066;8.68536
21509079;7.94254
21509092;8.84868
21509105;8.4641
21509118;8.11639
21509131;7.87406
21509144;8.54839
21509157;7.41045
21509170;7.92674
21509183;7.91093
21509196;6.75719
21509209;6.73085
21509222;7.05221
21509235;6.80988
21509248;8.06898
21509261;6.97319
21509274;6.95739
21509287;8.21649
21509300;7.18919
21509313;6.74139
21509326;6.94685
21509339;6.79407
21509352;6.74666
21509365;6.9047
21509378;8.55366
21509391;8.15854
21509404;7.83718
21509417;8.10059
21509430;7.75289
21509443;7.21553
21509456;7.08909
21509469;7.2366
21509482;6.86783
21509495;6.73085
21509508;6.83622
21509521;6.94158
21509534;6.73085
21509547;9.47033
21509560;9.25433
21509573;7.29982
21509586;8.76966
21509599;6.73085
21509612;7.77923
21509625;7.05748
21509638;7.01007
21509651;6.82041
21509664;6.89944
21509677;6.78353
21509690;9.2596
21509703;7.75289
21509716;7.46314
21509729;6.76773
21509742;6.73612
21509755;6.73085
21509768;6.81514
21509781;7.15758
21509794;6.75192
21509807;6.73085
21509820;7.34723
21509833;7.13651
21509846;6.88363
21509859;6.98373
21509872;7.53689
21509885;8.31132
21509898;7.4684
21509911;8.98565
21509924;8.11639
21509937;6.73085
21509950;6.73612
21509963;6.73085
21509976;7.57377
21509989;7.38938
21510002;8.33239
21510015;9.14897
21510028;7.33143
21510041;6.90997
21510054;7.36304
21510067;8.61688
21510080;8.796
21510093;6.86783
21510106;6.79407
21510119;7.90567
21510132;8.02157
21510145;6.85729
21510158;7.19446
21510171;7.79503
21510184;6.74666
21510197;6.96265
21510210;8.28498
21510223;9.38077
21510236;8.20595
21510249;8.07425
21510262;8.46937
21510275;8.70117
21510288;9.68633
21510301;7.47894
21510314;8.39561
21510327;8.89082
21510340;8.85395
21510353;8.93824
21510366;7.66333
21510379;8.36927
21510392;7.28402
21510405;7.48421
21510418;6.95739
21510431;7.15758
21510444;6.74139
21510457;6.73085
21510470;6.80461
21510483;7.19446
21510496;7.35777
21510509;7.73181
21510522;8.72224
21510535;8.43776
21510548;8.62214
21510561;9.1437
21510574;7.62645
21510587;10.0077
21510600;7.78977
21510613;7.6686
21510626;9.18058
21510639;9.35443
21510652;7.06275
21510665;7.5527
21510678;6.80988
21510691;6.73612
21510704;7.11543
21510717;7.73708
21510730;7.99523
21510743;7.79503
21510756;7.07856
21510769;8.28498
21510782;7.04695
21510795;6.73085
21510808;7.38938
21510821;7.83191
21510834;9.13843
21510847;8.05844
21510860;7.78977
21510873;7.48421
21510886;9.89179
21510899;6.99426
21510912;8.25864
21510925;9.07521
21510938;8.56946
21510951;10.1341
21510964;7.87932
21510977;8.38507
21510990;6.91524
21511003;7.4684
21511016;10.0393
21511029;8.7117
21511042;9.00146
21511055;9.31755
21511068;7.06275
21511081;7.17338
21511094;8.85395
21511107;7.64752
21511120;9.51248
21511133;6.76773
21511146;6.91524
21511159;6.85202
21511172;7.57377
21511185;8.69063
21511198;8.25337
21511211;7.61065
21511224;7.03114
21511237;7.48421
21511250;8.2481
21511263;6.95212
21511276;6.84675
21511289;8.22176
21511302;7.98996
21511315;7.32616
21511328;6.79407
21511341;6.73085
21511354;6.92051
21511367;8.65375
21511380;9.03833
21511393;9.2596
21511406;9.11736
21511419;8.51151
21511432;8.22703
21511445;7.51582
21511458;6.83622
21511471;7.1049
21511484;6.86256
21511497;6.7888
21511510;6.96265
21511523;6.73085
21511536;7.15231
21511549;6.73085
21511562;6.99953
21511575;8.66956
21511588;7.96888
21511601;8.19015
21511614;7.44206
21511627;6.81514
21511640;7.83191
21511653;8.96985
21511666;7.9004
21511679;7.01007
21511692;7.07329
21511705;7.1049
21511718;6.8889
21511731;8.88029
21511744;9.09102
21511757;7.83718
21511770;7.02587
21511783;7.21553
21511796;7.16285
21511809;8.55893
21511822;7.0206
21511835;7.65806
21511848;6.74139
21511861;6.90997
21511874;6.86783
21511887;7.63172
21511900;7.47894
21511913;6.89944
21511926;6.74666
21511939;6.73085
21511952;6.7888
21511965;6.73085
21511978;6.83095
21511991;7.18919
21512004;6.73085
21512017;6.73085
21512030;6.73085
21512043;6.7888
21512056;7.09963
21512069;6.85729
21512082;6.73085
21512095;7.77923
21512108;6.73612
21512121;6.73085
21512134;6.79934
21512147;6.91524
21512160;6.73085
21512173;6.73085
21512186;6.79407
21512199;6.74139
21512212;7.01007
21512225;6.73612
21512238;6.73085
21512251;6.89417
21512264;6.73085
21512277;6.82041
21512290;6.82041
21512303;7.20499
21512316;6.73085
21512329;6.86256
21512342;7.18392
21512355;7.13124
21512368;6.73085
21512381;6.73085
21512394;6.773
21512407;6.76246
21512420;6.79407
21512433;6.73085
21512446;6.92578
21512459;6.74666
21512472;6.73085
21512485;6.73085
21512498;7.24714
21512511;7.01534
21512524;6.74139
21512537;6.80461
21512550;6.73085
21512563;6.74666
21512576;7.07329
21512589;6.8889
21512602;6.73085
21512615;7.05221
21512628;6.773
21512641;6.73085
21512654;6.73085
21512667;6.73612
21512680;6.73612
21512693;6.73085
21512706;6.73085
21512719;6.73085
21512732;6.82568
21512745;6.73085
21512758;6.73085
21512771;6.80988
21512784;6.74666
21512797;6.73085
21512810;6.85202
21512823;6.73085
21512836;6.73085
21512849;6.73085
21512862;6.73085
21512875;6.89944
21512888;6.74139
21512901;6.8889
21512914;6.7888
21512927;6.73085
21512940;6.73085
21512953;6.73085
21512966;6.73085
21512979;6.87836
21512992;6.73085
21513005;6.79934
21513018;7.45787
21513031;7.46314
21513044;7.86352
21513057;6.99426
21513070;6.78353
21513083;6.91524
21513096;6.95739
21513109;7.19446
21513122;7.02587
21513135;8.26917
21513148;7.25241
21513161;7.67386
21513174;7.9004
21513187;7.55796
21513200;6.86256
21513213;7.24714
21513226;8.22176
21513239;8.20069
21513252;8.0321
21513265;6.73085
21513278;6.75192
21513291;7.25241
21513304;7.46314
21513317;6.79407
21513330;7.67386
21513343;8.67483
21513356;8.70117
21513369;6.73085
21513382;7.0048
21513395;6.80988
21513408;7.06275
21513421;7.95308
21513434;7.73181
21513447;7.77923
21513460;8.15854
21513473;7.32089
21513486;7.03114
21513499;6.94158
21513512;8.27444
21513525;6.77827
21513538;6.78353
21513551;6.94158
21513564;7.30509
21513577;7.96362
21513590;7.75289
21513603;7.41572
21513616;7.87406
21513629;7.18392
21513642;6.98373
21513655;7.03114
21513668;6.77827
21513681;7.01534
21513694;6.96792
21513707;7.90567
21513720;7.50528
21513733;6.78353
21513746;6.73085
21513759;6.73085
21513772;7.01007
21513785;8.85395
21513798;7.06802
21513811;6.74666
21513824;6.84675
21513837;6.79407
21513850;7.05748
21513863;7.43153
21513876;7.22607
21513889;7.90567
21513902;8.05318
21513915;7.81084
21513928;7.12597
21513941;7.28402
21513954;7.13124
21513967;6.74666
21513980;6.75192
21513993;6.82568
21514006;6.91524
21514019;7.48421
21514032;8.00049
21514045;7.24187
21514058;8.36927
21514071;6.97846
21514084;7.02587
21514097;7.85825
21514110;8.30605
21514123;7.9162
21514136;7.61065
21514149;7.26294
21514162;7.5843
21514175;7.13651
21514188;7.38938
21514201;7.53162
21514214;7.6686
21514227;8.52205
21514240;8.49044
21514253;9.12263
21514266;9.14897
21514279;9.54408
21514292;9.67579
21514305;8.54312
21514318;9.01726
21514331;7.75816
21514344;7.52109
21514357;8.22176
21514370;6.9047
21514383;8.55366
21514396;7.93201
21514409;8.6959
21514422;7.0206
21514435;7.82664
21514448;9.62311
21514461;8.54839
21514474;7.11016
21514487;7.19972
21514500;8.05844
21514513;8.44829
21514526;9.47033
21514539;8.79073
21514552;9.18058
21514565;8.74331
21514578;8.06371
21514591;7.31036
21514604;7.0206
21514617;7.31563
21514630;6.76773
21514643;7.65279
21514656;10.1605
21514669;8.2481
21514682;7.04168
21514695;8.364
21514708;8.24283
21514721;10.6978
21514734;8.796
21514747;6.92051
21514760;9.19638
21514773;10.1236
21514786;8.1322
21514799;7.71074
21514812;7.88986
21514825;7.11016
21514838;7.13124
21514851;7.21026
21514864;7.16285
21514877;6.92578
21514890;6.85729
21514903;8.26391
21514916;9.17004
21514929;10.9349
21514942;10.9823
21514955;10.4766
21514968;11.762
21514981;10.545
21514994;11.2352
21515007;9.98662
21515020;9.72847
21515033;7.88986
21515046;9.19111
21515059;8.06898
21515072;7.68967
21515085;8.04264
21515098;10.2553
21515111;8.88556
21515124;10.034
21515137;9.20165
21515150;8.97512
21515163;8.55366
21515176;7.88459
21515189;8.20595
21515202;8.66956
21515215;8.39561
21515228;8.54312
21515241;9.06468
21515254;8.35347
21515267;8.21122
21515280;8.56946
21515293;7.82137
21515306;7.92674
21515319;8.10586
21515332;8.33239
21515345;8.04264
21515358;8.96458
21515371;8.87502
21515384;9.7074
21515397;10.0709
21515410;10.4502
21515423;10.9296
21515436;9.64418
21515449;9.09628
21515462;7.43679
21515475;8.0321
21515488;10.6873
21515501;9.19638
21515514;8.56419
21515527;7.62645
21515540;8.51678
21515553;8.6959
21515566;7.34197
21515579;8.33239
21515592;8.80126
21515605;8.35873
21515618;9.20165
21515631;6.94685
21515644;7.31563
21515657;6.92051
21515670;7.48948
21515683;7.97942
21515696;8.25864
21515709;8.63795
21515722;8.81707
21515735;9.79696
21515748;11.5407
21515761;11.4986
21515774;10.6188
21515787;11.4512
21515800;11.2931
21515813;10.0498
21515826;10.1815
21515839;7.7845
21515852;7.62118
21515865;8.0321
21515878;9.14897
21515891;8.46937
21515904;8.89609
21515917;7.01534
21515930;8.40615
21515943;8.63268
21515956;7.81084
21515969;8.32712
21515982;10.1815
21515995;9.1595
21516008;10.0446
21516021;11.3616
21516034;10.3659
21516047;9.7232
21516060;10.3343
21516073;9.91286
21516086;8.99092
21516099;9.1595
21516112;9.07521
21516125;7.84772
21516138;7.4684
21516151;7.87932
21516164;8.79073
21516177;8.39034
21516190;9.76008
21516203;9.3913
21516216;10.9876
21516229;10.8506
21516242;10.3712
21516255;11.0403
21516268;11.0034
21516281;11.1983
21516294;10.5503
21516307;10.5029
21516320;7.59484
21516333;8.88029
21516346;9.06994
21516359;10.6241
21516372;8.68009
21516385;9.41765
21516398;8.66956
21516411;8.63795
21516424;10.0446
21516437;8.29025
21516450;8.73278
21516463;9.63891
21516476;9.8233
21516489;10.4028
21516502;8.74331
21516515;7.95835
21516528;7.48421
21516541;6.73085
21516554;6.86783
21516567;7.1049
21516580;7.14177
21516593;7.13651
21516606;8.04264
21516619;8.61688
21516632;10.9138
21516645;10.9718
21516658;11.4775
21516671;11.7409
21516684;11.0139
21516697;11.4933
21516710;11.2246
21516723;10.1183
21516736;10.0604
21516749;9.87598
21516762;10.6346
21516775;10.0077
21516788;10.8085
21516801;11.0086
21516814;8.88556
21516827;8.796
21516840;7.7845
21516853;8.53785
21516866;7.84772
21516879;10.682
21516892;11.3774
21516905;10.0024
21516918;11.3511
21516931;11.841
21516944;11.8779
21516957;9.09102
21516970;9.37023
21516983;9.29648
21516996;8.42195
21517009;8.63268
21517022;10.6768
21517035;11.7725
21517048;11.1562
21517061;8.98565
21517074;9.34916
21517087;9.92866
21517100;9.59677
21517113;8.97512
21517126;9.28594
21517139;8.04791
21517152;10.9612
21517165;8.76439
21517178;8.49571
21517191;7.23133
21517204;7.30509
21517217;8.22176
21517230;7.85825
21517243;8.148
21517256;8.09532
21517269;7.70547
21517282;7.37358
21517295;7.39992
21517308;7.28402
21517321;7.33143
21517334;7.82137
21517347;8.04264
21517360;7.88986
21517373;10.6978
21517386;9.78642
21517399;10.5398
21517412;10.3607
21517425;8.8118
21517438;8.70117
21517451;8.56419
21517464;7.73708
21517477;9.53882
21517490;9.55462
21517503;7.1207
21517516;7.53689
21517529;8.69063
21517542;9.06994
21517555;10.4766
21517568;10.4397
21517581;8.02157
21517594;7.81611
21517607;8.31659
21517620;8.00049
21517633;8.04264
21517646;7.50001
21517659;8.66956
21517672;8.12166
21517685;8.31132
21517698;8.65375
21517711;8.10586
21517724;7.80557
21517737;8.51678
21517750;8.96458
21517763;8.26917
21517776;8.77492
21517789;9.67579
21517802;10.7716
21517815;12.1202
21517828;11.4986
21517841;9.79169
21517854;10.5345
21517867;9.06468
21517880;9.38077
21517893;7.29455
21517906;9.99188
21517919;7.94254
21517932;8.99092
21517945;10.3923
21517958;11.0192
21517971;10.0235
21517984;9.01199
21517997;8.13747
21518010;8.72751
21518023;7.73181
21518036;7.6844
21518049;7.9004
21518062;8.08479
21518075;8.17961
21518088;8.10586
21518101;7.77923
21518114;7.58957
21518127;7.39992
21518140;7.52109
21518153;7.7845
21518166;7.53162
21518179;7.69494
21518192;8.64849
21518205;9.28594
21518218;10.4397
21518231;11.0034
21518244;11.3669
21518257;8.40088
21518270;8.63268
21518283;8.32712
21518296;6.80461
21518309;7.68967
21518322;8.97512
21518335;9.14897
21518348;9.53882
21518361;9.57569
21518374;9.75481
21518387;10.8032
21518400;9.41765
21518413;8.85921
21518426;8.19542
21518439;6.95739
21518452;7.15231
21518465;7.48421
21518478;7.60011
21518491;7.73181
21518504;9.7074
21518517;9.40711
21518530;9.44399
21518543;10.7452
21518556;11.3037
21518569;11.8042
21518582;8.27971
21518595;8.364
21518608;7.77396
21518621;7.16811
21518634;9.42818
21518647;10.0814
21518660;6.80461
21518673;10.092
21518686;10.4766
21518699;9.1595
21518712;7.59484
21518725;7.08909
21518738;7.34723
21518751;7.26294
21518764;7.16285
21518777;7.26294
21518790;6.773
21518803;7.21553
21518816;7.26821
21518829;7.42626
21518842;7.40518
21518855;7.72655
21518868;7.71074
21518881;8.66956
21518894;11.1087
21518907;10.8401
21518920;11.0086
21518933;10.0393
21518946;9.99715
21518959;8.60634
21518972;7.81084
21518985;7.96362
21518998;11.0297
21519011;8.66429
21519024;8.98565
21519037;7.5843
21519050;8.83814
21519063;7.97942
21519076;8.92243
21519089;8.94351
21519102;9.48613
21519115;9.10682
21519128;12.9526
21519141;15.0863
21519154;10.2131
21519167;10.1868
21519180;9.69686
21519193;12.1519
21519206;9.36496
21519219;9.48613
21519232;9.63891
21519245;9.68633
21519258;9.57569
21519271;10.2026
21519284;10.1289
21519297;9.88125
21519310;9.73901
21519323;9.89179
21519336;9.53355
21519349;9.27014
21519362;9.28594
21519375;9.23326
21519388;9.25433
21519401;9.20692
21519414;9.17004
21519427;9.23326
21519440;9.26487
21519453;9.2438
21519466;9.25433
21519479;9.2596
21519492;9.31755
21519505;9.23853
21519518;9.19638
21519531;9.34916
21519544;9.29121
21519557;9.36496
21519570;9.43345
21519583;9.25433
21519596;9.3597
21519609;9.2438
21519622;9.55989
21519635;9.71267
21519648;9.42291
21519661;9.38077
21519674;9.3597
21519687;9.43872
21519700;9.45452
21519713;9.3597
21519726;9.61784
21519739;9.35443
21519752;9.40711
21519765;9.54935
21519778;9.64945
21519791;9.7074
21519804;9.6073
21519817;9.65472
21519830;9.63891
21519843;9.48087
21519856;9.56516
21519869;9.55462
21519882;9.48087
21519895;9.61784
21519908;9.6073
21519921;9.48087
21519934;9.5915
21519947;9.87071
21519960;9.76535
21519973;9.64945
21519986;9.62838
21519999;9.58096
21520012;9.55462
21520025;9.4914
21520038;9.35443
21520051;9.3913
21520064;9.50721
21520077;9.50194
21520090;9.41238
21520103;9.53882
21520116;9.64418
21520129;9.71267
21520142;9.6073
21520155;9.60203
21520168;9.77589
21520181;9.8233
21520194;9.62838
21520207;9.69686
21520220;10.0024
21520233;9.76535
21520246;9.73901
21520259;9.69686
21520272;9.62838
21520285;9.52828
21520298;9.60203
21520311;10.1341
21520324;9.94974
21520337;9.76008
21520350;9.68106
21520363;9.84964
21520376;10.1183
21520389;9.8233
21520402;10.0972
21520415;9.89179
21520428;9.90759
21520441;9.81276
21520454;10.3185
21520467;9.70213
21520480;9.4914
21520493;9.33862
21520506;9.70213
21520519;9.84437
21520532;9.64418
21520545;9.74955
21520558;9.58623
21520571;9.52828
21520584;10.0182
21520597;9.90232
21520610;9.80223
21520623;9.88652
21520636;9.91813
21520649;9.84437
21520662;9.56516
21520675;10.1025
21520688;9.77589
21520701;9.77589
21520714;9.97081
21520727;9.79696
21520740;9.84964
21520753;10.1499
21520766;10.2553
21520779;10.4713
21520792;9.96027
21520805;9.89705
21520818;9.67052
21520831;10.0024
21520844;9.79696
21520857;9.62311
21520870;9.60203
21520883;9.95501
21520896;10.013
21520909;9.81803
21520922;9.74428
21520935;9.86018
21520948;10.0235
21520961;9.86018
21520974;10.0972
21520987;10.329
21521000;10.603
21521013;10.956
21521026;10.8717
21521039;10.682
21521052;10.8295
21521065;10.9665
21521078;11.172
21521091;11.762
21521104;10.4871
21521117;10.4818
21521130;10.8559
21521143;10.5029
21521156;10.5556
21521169;10.25
21521182;10.387
21521195;9.90232
21521208;10.4502
21521221;10.8137
21521234;10.7505
21521247;10.3396
21521260;11.0613
21521273;11.0877
21521286;10.5503
21521299;10.4239
21521312;10.5187
21521325;10.4028
21521338;10.6188
21521351;10.1131
21521364;10.6188
21521377;10.3975
21521390;10.2974
21521403;10.445
21521416;10.545
21521429;10.3607
21521442;10.2764
21521455;10.3343
21521468;10.466
21521481;10.5872
21521494;10.5714
21521507;10.0498
21521520;10.3396
21521533;10.308
21521546;10.3975
21521559;9.65998
21521572;10.387
21521585;10.4081
21521598;10.5187
21521611;10.7505
21521624;10.3396
21521637;10.7031
21521650;10.3343
21521663;10.2553
21521676;10.4608
21521689;10.329
21521702;10.2816
21521715;10.329
21521728;10.1973
21521741;10.4766
21521754;10.308
21521767;10.6926
21521780;10.2764
21521793;10.3923
21521806;10.3501
21521819;10.1973
21521832;10.4555
21521845;10.171
21521858;11.2721
21521871;11.2299
21521884;10.5767
21521897;10.5292
21521910;10.5767
21521923;10.6609
21521936;10.4555
21521949;10.3343
21521962;10.603
21521975;10.5819
21521988;10.4239
21522001;10.4502
21522014;10.7663
21522027;10.4871
21522040;10.3449
21522053;10.5556
21522066;10.329
21522079;10.4186
21522092;10.545
21522105;10.4976
21522118;10.5134
21522131;10.3501
21522144;10.4713
21522157;10.5767
21522170;10.6346
21522183;10.4924
21522196;10.4608
21522209;10.3817
21522222;10.5029
21522235;10.524
21522248;10.5292
21522261;10.4713
21522274;10.524
21522287;10.4818
21522300;10.6346
21522313;10.4766
21522326;11.0508
21522339;10.7084
21522352;10.545
21522365;10.6346
21522378;10.5819
21522391;10.5609
21522404;10.2448
21522417;10.0604
21522430;10.3817
21522443;10.5398
21522456;10.0972
21522469;10.3238
21522482;10.3185
21522495;10.2974
21522508;10.229
21522521;10.1763
21522534;10.4397
21522547;10.0024
21522560;10.329
21522573;10.4186
21522586;10.329
21522599;10.4502
21522612;10.4239
21522625;10.3343
21522638;10.819
21522651;10.4976
21522664;10.3027
21522677;10.2184
21522690;10.3132
21522703;10.3712
21522716;10.4133
21522729;10.3132
21522742;10.3607
21522755;10.2026
21522768;9.94974
21522781;10.3238
21522794;10.4713
21522807;10.1921
21522820;10.2974
21522833;10.1921
21522846;10.4766
21522859;10.0393
21522872;10.308
21522885;10.5714
21522898;10.329
21522911;10.1868
21522924;10.6399
21522937;10.4713
21522950;10.4133
21522963;10.2711
21522976;10.3185
21522989;10.2237
21523002;9.97608
21523015;10.5503
21523028;10.2869
21523041;10.2131
21523054;10.445
21523067;10.0551
21523080;10.2237
21523093;10.0814
21523106;10.1025
21523119;9.9392
21523132;10.1025
21523145;9.80223
21523158;10.4344
21523171;10.2764
21523184;9.81803
21523197;10.2553
21523210;10.329
21523223;10.1973
21523236;10.1815
21523249;10.0656
21523262;10.1236
21523275;10.5134
21523288;10.1921
21523301;10.1763
21523314;10.0604
21523327;10.1447
21523340;10.1921
21523353;10.1973
21523366;10.0393
21523379;10.3712
21523392;10.1973
21523405;10.3449
21523418;10.1657
21523431;10.0709
21523444;10.1605
21523457;10.1131
21523470;10.0762
21523483;10.0288
21523496;9.7232
21523509;9.90759
21523522;10.1236
21523535;9.67052
21523548;9.86018
21523561;10.0393
21523574;10.329
21523587;10.0077
21523600;10.2606
21523613;10.171
21523626;9.84964
21523639;10.1763
21523652;10.1447
21523665;10.2079
21523678;9.84964
21523691;10.1552
21523704;10.1183
21523717;10.0762
21523730;10.1973
21523743;10.3343
21523756;10.1657
21523769;10.2079
21523782;9.99715
21523795;10.1394
21523808;10.1131
21523821;9.89179
21523834;10.229
21523847;10.2079
21523860;10.1447
21523873;10.229
21523886;10.092
21523899;10.0867
21523912;10.1552
21523925;10.3185
21523938;10.5767
21523951;10.1025
21523964;10.2026
21523977;10.2816
21523990;9.97608
21524003;10.3185
21524016;10.229
21524029;10.1605
21524042;10.3343
21524055;10.1868
21524068;10.3396
21524081;10.2816
21524094;10.2869
21524107;10.2658
21524120;10.2131
21524133;10.1552
21524146;10.5714
21524159;10.3659
21524172;10.5609
21524185;10.5345
21524198;10.5767
21524211;10.545
21524224;10.2395
21524237;10.3975
21524250;10.329
21524263;10.2816
21524276;10.2764
21524289;10.0972
21524302;10.2869
21524315;10.1289
21524328;10.2079
21524341;10.2448
21524354;10.2764
21524367;10.3396
21524380;10.3343
21524393;10.8611
21524406;10.5292
21524419;10.466
21524432;10.2237
21524445;10.2395
21524458;10.1236
21524471;10.2237
21524484;10.3712
21524497;10.0972
21524510;10.1447
21524523;10.1394
21524536;10.2869
21524549;10.2448
21524562;10.4555
